Rj Amar,1e2281a74cb8475b904f7410af7fe2f9,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Horrible,"Chinese Crap!
 
 

   READ MORE
  
",2,1,22-Dec-16
Flipkart Customer,6b6ce5d79ea34acbbaa81d1cc0dadfe1,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Mind-blowing purchase,"very very good service....thank u flipkart
 
 

   READ MORE
  
",1,0,06-Dec-16
Gokula Kannan,c732f5ac932545b79d38ecb52ea8ecd1,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,4,Super performance,"Good
 
 

   READ MORE
  
",1,0,22-Jul-16
Vimalesh Kukade,51aeed94f5194eb98668562d78b638ce,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Worst Product inthis range !,"Not worth to money
  
  According to the price the phobile have minimum light weight and 2k display.
  
  But Oppo is worst company and i dont like that product i return to the company.
 
 

   READ MORE
  
",8,20,10-Jun-16
Vishakh Pradeep,da2a4f97d3c742df8b1841481bcbdd88,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Total waste of money and time.,"Very disappointed with the flipkart service. The device has heating issues. Even after replacing the product, the new device also had the same issue. The phone is really not worth the money and flipkart is slow at processing replacement, refunds etc. I have contacted customer care atleast 5 - 6 times and there has been 2 tech visits but nothing has been done to process my refund. I even feel writing this feedback is a waste of my time.
 
 

   READ MORE
  
",2,3,02-Jan-17
Flipkart Customer,c864287f189e456882bd1933fe04f614,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Very poor,"is it cdma mobile also or only gsm mobile?anybody can say about this.
 
 

   READ MORE
  
",1,1,25-Oct-16
Ireesh ishwar,eb91d0a3bb3844c1b726f6887216e077,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Oppo is not worth,"Waste of money oppo
  
  Samsung is far better than this oppo f1 plus
 
 

   READ MORE
  
",2,7,02-Jul-16
manoj  ss,9dc7533531a84f3983e58998b49fd038,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,2,Expected a better product,"Is there any external memory card slot in f1 plus?not getting information related to this
 
 

   READ MORE
  
",1,2,27-Nov-16
Flipkart Customer,44450fd777084669bb8120c18d704ce0,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Useless Dummy Phone,"Useless dummy phone
 
 

   READ MORE
  
",1,4,30-Nov-16
Vikash praj,1b66dbe455e34175acf0a199b24e92b3,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,About the oppo f1 plus,"I lost my money in oppo f1 plus isse bura koi nhi bakvaas sala poora mood kharab kar Diya is this camera mobile no fully bakavaas  pls don't buy this mobile if u have extra money so urs money urs choice
  
  I lost my ?
 
 

   READ MORE
  
",2,15,31-Oct-16
Animesh Mishra,3b17ef963e3443e1a7fb17dce9b74553,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,2,"Buy an iPhone at roughly the same price, instead!","I don't understand the stupid pricing. At this pricing, just adding 4-5K more will buy you an iPhone 6 right now! This phone is a clone of iPhone 6. Why buy the clone instead of the original at a price so close?? Maybe at 15-18K it would have been allright
 
 

   READ MORE
  
",1,6,25-Oct-16
Madhukar  M,cee8ef80bc684b03a7c6cb2b571787ab,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Super,"Oppo f1 plus
 
 

   READ MORE
  
",0,0,17-Apr-17
virender singh,bbfa83c9078c4e3bacae8ffbb6dbc45f,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,4,hello,"Please again purchased
 
 

   READ MORE
  
",0,0,13-Apr-17
Madhusudan Sharma,2a1f21b342d946e09a92febd14182b2a,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Awesome,"Its too gud  then any other one can.
 
 

   READ MORE
  
",0,0,13-Apr-17
Flipkart Customer,91872d0366314b27aef9e3f102bae8a5,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Worthless,"Is support video calling
 
 

   READ MORE
  
",0,0,29-Mar-17
Raghavendra Gowda,47e41c61967f4a01aa8c12ef9701c989,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,2,Not good,"Where is the marshmallow update it's too old to buy a brand new phone with lollipop And we r not even getting any updates
 
 

   READ MORE
  
",0,0,20-Mar-17
Flipkart Customer,53a050e5d8ff448089167b354b4279b7,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,4,Very Good,"Which one is better f1s or f1+
 
 

   READ MORE
  
",0,0,14-Feb-17
Flipkart Customer,4dca2b2662004c66921b9d10f129428c,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Very poor,"Bakwaas ,very bad processor
 
 

   READ MORE
  
",0,0,31-Dec-16
Flipkart Customer,b95a0d21f0464dc6bcdb1cac8de1303d,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Awesome,"Bahout acah mobile ha or iska fast charging merko bahout pasand aya yeah bol sakta hu phn is better than iphone6
 
 

   READ MORE
  
",0,0,16-Dec-16
Flipkart Customer,f4503fafefd14f5e856157b27490a32c,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Hated it!,"It's finger lock are not work
 
 

   READ MORE
  
",0,0,14-Dec-16
mohit kumar,fd90ca7929db4c808622a414b2339a8f,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Highly recommended,"pls tell anybody.. iski warranty one year ki kyu hai ? agar mai shop se ya kisi aur site se buy kr rha hu phone. to 2 years ki warranty mil rai hai. bt yha sirf 1 year ki.. ye kyu ?? pls tell ??
 
 

   READ MORE
  
",0,0,14-Dec-16
Flipkart Customer,478c6c368e6444c4951650a42f51ac4f,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Best in the market!,"How was battery backup condition
 
 

   READ MORE
  
",0,0,28-Nov-16
Flipkart Customer,fc33098dbcc34ecc814587995a5f9685,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Biggest mistake of my life!,"Give no notifications,
  
  many apps like callrecording  are not working after 1 to 2 recording...etc
  
  very bad phone company is oppo.
 
 

   READ MORE
  
",0,1,10-Nov-16
Madhusudan Mistry,e1d154363a2243f9a28cbc7a26bcdabf,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Unsatisfactory,"Phaltu
 
 

   READ MORE
  
",0,2,26-Oct-16
Yogesh Kumar Maurya,739d2babf0484000b2f8a7754535e8a1,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,OPPO F1 PLUS ROSE GOLD,"VERY NICE MOBILE BUT 1 PROBLEM NO COST EMI PLEASE ....DIWALI PAR HO JAYE TO ACHHA HAI ...
 
 

   READ MORE
  
",0,0,23-Oct-16
Flipkart Customer,06002e670bfc4536b48224119dfd1f14,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Simply awesome,"Bc itna smooth chlta h ye. Nd above all its ability to charge 100% in 45mins. Amazing, go fr it people you wont regret it.
 
 

   READ MORE
  
",0,0,16-Oct-16
Armaan khan,73fa9d6eb3bc4ca8a8d4eb3fdccedb27,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,3,Good,"Bhai koi mujhe batao iska battery backup kaisa hai..jo ye mobile use kar rha hai...kyuki ye mobile main lene wala hu....
 
 

   READ MORE
  
",0,0,20-Sep-16
Virender Sharma,d7224d6cb72c4123ad87b1b3b7c9f14b,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Five Stars,"virender sharma
  
  bhai logo bhoot mast phone h but battery backup kasa h or ye b batna voice ya all sound kasa h heet to nahe hota
 
 

   READ MORE
  
",0,0,03-Jul-16
Parth Taru,5f71275c5fb4479ebd6d78127c51470e,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Awesome,"Best phone.. Camera Jst Awsm.. Display great feels premium .......
 
 

   READ MORE
  
",0,0,21-Jun-16
MAINAK SARKAR,339e4e04f3624b76817ec2a9e2b63ce5,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Give it a try!You wait a surprise!!,"This is a review after using the phone for 3 months.
  

  I have used Iphone 6,Lenovo vibe shot,Lumia 820,Samsung galaxy note edge and by far its way better a phone than these.Oppo lacks in promotional policies,and web designing is pathetic for them,with a chinese tag attached to it,makes people hard to believe what it is worthy of.Brilliant fingerprint recognisation,amazing fast charging(It charges 2-3% in every single minute),huge 4 GB RAM,wonderful maltitasking with no gaming lag,good speakers(I won't say brilliant,but it's good),absolute zero heating issues and last but not least awesome,and I mean awesome, network adaptability.
  

  Yes,price is a bit at high end,this device priced at 20000/- would be a steal deal,yet,I definitely would suggest to give it a try.You wait a surprise!
 
 

   READ MORE
  
",0,1,14-Jun-16
Irfan Saifi,415b6c16b7e74be983ad30bda5737f3b,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,4,Saifi smart phone oppo f1 plus,"Flipkart not a delivered same prodact
  
  Very nice phone ..fast charging and longer battery time .... ...otg inbilled in phone .
  
  but not working
 
 

   READ MORE
  
",0,0,05-Jun-16
Balwant Bora,c2a3a2d5792b4458b09206c245d26c40,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Mobile OPPO F1 Accessory Not received,"I have purchase oppo nf1 plus but his accessory not received please send his accessory as soon as possible
 
 

   READ MORE
  
",5,0,16-Jul-16
Amber Gupta,73247832f8b84f998e2362089e255036,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,5,Great product,"I purchased it from open market for just rs 24000
 
 

   READ MORE
  
",2,0,20-Sep-16
Flipkart Customer,c69b9295c2934fcdbe54a9498f5a886b,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,Poor,"Bad price ...out store 25000 prise
 
 

   READ MORE
  
",2,7,28-Aug-16
nandhu kv,0bc2b1143d6341a9bf508086f49522da,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,OVERPRICED,"THis is just shit!!! chineese shit don't buy!!! they won't give u the performance as they promise!!
  
  camera is bad bad bad!!
 
 

   READ MORE
  
",1,5,23-Jul-16
Ranjith RJ,dc443ac55c3847ed9e4f34bb54790aba,"OPPO F1 Plus (Rose Gold, 64 GB)",MOBEGSDXWDUKREJJ,1,oppo f1 plus,"phone looking good but the price is high.company makes customers fool  no more greatest specifications to that cost
  
  batters mah iz less cam mp less warrnty less
 
 

   READ MORE
  
",1,7,16-Aug-16
Flipkart Customer,d8f31bff76a64ebfa6a6b096cc2c5eb1,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Why,"Please DON'T allow reviews without an actual purchase!!! These guys are hilarious with their fanboyism!!!
  

  No one should be entitled to review a product without using/experiencing them. Flipkart, do something!!!
 
 

   READ MORE
  
",185,25,26-Aug-14
Ajit Singh,125042ff2c444aa2b647528e5d58ad26,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Very good product at good price,"I am using this mobile since around two weeks. My opinion about the phone is:
  

  Pros:
  
  1. The builds quality seems to be very good.
  

  2. I was earlier using galaxy S4. The battery backup is better than S4.
  

  3. The display of mobile is stunning.
  

  4. Call quality and network reception are very good.
  

  5. The internet performance is much better than galaxy S4,  I was earlier using.
  

  6. Battery charging is extremely fast (the feature I like the most).
  

  7. The speakers are really loud.
  

  8. As far as specs are concerned, the only competitor is Lg G3 (priced at whopping 48000/-).
  

  9. My Antutu benchmark score is 42999, next to only HTC M8. Galaxy S5, Lg G3 are all behind it.
  

  10. Color OS is very stable and UI looks better than that of samsung Touchwiz ui.
  

  Cons:
  
  1. The price is bit high ( But seems reasonable with these specs).
  

  2. There is some play (gap w.r.t. body) in physical buttons I.e. power and volume buttons. The samsung devices physical buttons have nearly zero play.
  

  3. No service centres.
  

  4. Camera is good but not best.
  

  5. Android version is 4.3.
  

  6. Official accessories are not available.
 
 

   READ MORE
  
",20,2,23-Sep-14
Atul Bansal,d4b5eafbc6834514a26e71c4fb85a4b1,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,useless phone,"Totally useless software on the phone
  
  -- crashed several times in the middle of phone calls
  
  -- some functions stopped working in middle of apps
  
  -- heating problems while talking near ear.
  

  Update: recently my phone did not startup at all. Luckily the problem corrected itself
  
  in about a day, but the responses from their support for warranty coverage were interesting.
  

  1. ""Hotline"" phone number: No one picked up at all.
  
  2. Email: No response for 3-4 days. After that the only response is effectively
  
  ""go to oppo website, use store finder link and take your mobile to nearest location,
  
  which was like 250 km away !! (I live in gurgaon)
 
 

   READ MORE
  
",23,7,27-Sep-14
Jay P,ffca2d41516b444d9f11da359f148afe,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Very costly,"the reason why this mobile has 37k price tag is bcoz they pay crores of rupees to hrithik & sonam kapoor to advt their model and recover that money from us. You guyz should focus on giving quality high end mobiles at competitive price then you will surely get buyers. look at micromax, xolo or even newly launched xiaomi phones .... these brands never needed any celebrities to advt their mobiles and they are the highest sought after phones in indian market. wake up time guyZ....!!!!!
 
 

   READ MORE
  
",21,10,27-Sep-14
Jayakumar H,8a37a306ac6f4e928191411ebc470660,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,3,X9076 does not support 2300 Mhz,"fffX9076 does not support 2300 Mhz. Currently in India 4G is available in 2300 Mhz frequency provided by airtel and others. What is the point in buying such a high priced phone that does not support 4G in india currently.
 
 

   READ MORE
  
",15,8,26-Aug-14
Sandeep Hegde,a950ac690c6843738856209a9272bb2c,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Excellent Phone,"Am using this phone from past 2 weeks, 2K display best in business its beats LG G3, Snapdragon 801 processor, no lag whatsoever till now 32GB inbuilt and expandable upto 128GB 3GB RAM, 5MP front cam is best till now it will record 4K video also quality of video is excellent. battery backup is the little issue because monstrous 5.5 2K display but u will get VOC charger it will charges ur phone 0 to 75 in 30min i have tested and it works great.
  

  It is the best phone in the market as of now go for it.
 
 

   READ MORE
  
",27,23,25-Aug-14
R.S.,e3d31308d988447fb47e0a86dbc6fd42,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Nice phone,"Great phone with great build.
  
  I am loving it.
  
  Price is bit high but its worth if phone quality is being considered.
 
 

   READ MORE
  
",4,1,27-Aug-14
Manoj Gupta,2ff4fd6ac75943939f5c1900ba33140d,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Hats off to OPPO Mobiles,"The OPPO Find 7 is the best smatphone i have ever used. It got the super display that is QHD which is comparatively better than my friends LG G3. So i have saved my money by buying OPPO Find 7 instead of spending 50 K on LG G3.
  
  Camera quality is awesome i think those who say the camera is not good... i think they haven't used this phone..it is far better then any of the 13MP/16MP/20MP camera smartphones available in the market. The most amazing thing is the front 5MP camera that has BIS sensor which gives you best selfie experience as compare to S5/LG G3/Sony Z2 smartphone. Another it has 4-times faster charging technology which is awesome for a smartphone.. which makes me feel different from other who look for charging their smartphones every-time...Seriously so many unique features and with a great jade black look...this smartphone worth buying for me.Best Technology in such a good price .. i think i should thanks OPPO for pricing it below 40K instead of others brand who are selling craps for 50k.
 
 

   READ MORE
  
",12,10,26-Aug-14
Lingaraj Dharwad,fc2dd4442b914bd3a51b618c3989498f,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Future Ready Smartphone,"Coming from Samsung Galaxy S II, I was looking for a worthy upgrade. The GS II lasted 3yrs and had no issues with it. I loved the Quad HD screen & innovation like VOOC charging technology. Even though 5.5inches seemed big in hands, but after using this phone for more than 5 months now and 2 software upgrades, I have not noticed any issues as such.
  

  I needed an extremely fast camera, which the Sony camera sensor satisfies completely. 4K recording is something that will be a norm very soon. We are already seeing 4K tv's available. The specs are impressive
  

  1] Quad HD screen 2] 4K recording 3] 4G 4] Ultra fast charging.
  

  These specs are easily gonna stay for the next 3-4yrs no doubt. Anyone disagree?
  

  Thanks,
  

  Lingaraj Dharwad
 
 

   READ MORE
  
",2,0,13-Feb-15
Mukul Aggarwal,e6a606df074648039fc87c5513d24033,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Best Smart Phone .. 4-Times Faster Charging is Awesome...,"This phone is awesome..i am using this smartphone from sometime..it is flawless and the fast charging technology is superb..thanks OPPO for such a good innovation..
 
 

   READ MORE
  
",7,5,27-Aug-14
Ankit Sharma,b3c867f8ed5f49e7924d060bccc187fa,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Future Of Smartphones Technology..!!!!!,"This is a really amazing phone i have been using this phone for the past 3 Weeks and i gotta say this its a completly worth money,
  
  Color OS is an innovative concept where you can customize your phone at your own whim,Multitasking has been gracefully handled by
  
  the OS you can play high quality HD games without any Lags.The striking feature of this phone is its
  
  4G connectivity download and upload speed is skyrocketing giving you the royal browsing experience,with its QHD screen
  
  its gonna completely flip your movie watching experience by giving you a great video quality,
  
  it's got a great camera with 13MP back and 5 MP front camera giving you an amazing clicking experience,with its HDR mode you can take pics upto 50MP
  
  with its front camera you can take cool selfies to flaunt on social media,with its VOOC charger
  
  you can forget the moments when you really gets pissed at low battery because you can charge your phone to 100% in half an hour and when it comes to music
  
  its sound quality is unparalleld accompanied with a beautiful UI.
  
  I must say guys this is a must buy phone loaded with latest technology.
 
 

   READ MORE
  
",7,6,27-Aug-14
pratibha,b5468237b0404bbfbcd197f64253c3d3,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,4,Awesome phone...!!!!!!!!!!!!!!!!!!!,"hey guys...!!! if anybody planning to buy a phone....i will suggest go for it......its worth it.
  
  For a great phone to live with and be excited to hold and use everyday, look no further. Having used a lot of other phones in the market. I can confidently say that no other phone comes close to providing such a rich and personalized experience as the OPPO Find 7 X9076.
  
  To start with, the specifications of this phone blows every other phone in this price range out of the water
  
  I have waited for long time to buy a mobile an d finally stepped to OPPO Find 7 X9076.
  
  Guys....superb camera front and back both
  
  Also, it is capable of recording videos at 4K resolution and slow motion. In 'Ultra HD' mode, the camera clicks ten photos at the backend and weaves them together into a 50 MP photo perfect for high quality prints.
  
  The next USP is touch response time,its even smoother and accurate than iPhone 5s which had the best touch screen until now.
  
  Good battery backup
  
  Great Display quality
  
  Doesn't gets heated up too much like other phones
  

  Please go ahead and don't hesitate to buy such an amazing phone...If you still want better than it than only one option left....keep waiting coz no phone is so good than this one till now.................................
 
 

   READ MORE
  
",7,6,26-Aug-14
Prateek Gupta,d68b9768f11e4c6ba0547cfaf47501a9,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Best in this price segment,"After looking the specifications, this must be the one of the best mobile in this price range. Specially it is Quad HD in just 5.5 inches of screen.
 
 

   READ MORE
  
",3,2,31-Aug-14
amit pangam,659a77289aaf482d900ad7a58ff99a45,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Black Horse phone in the Market,"Ultimate Smart  phone...............3 GB RAM, 2.5 GHZ 801 Snapdragon processor, 32 GB Inbuilt+ 128 GB Expandable storage, 13 MP High Resolution Camera ( 50 MP  HD) + 5 MP front camera (Awesome clarity )+ Video High Resolution 4K recoding... 3000 Mhz Battery (VOCC) Fast Charging Technology ( 30 min 80 % Charging).. Air Gesture, Written Gesture , Super Max Audio sound ....
  

  The Last QHD Display Amazing..
  

  What you want more .. the giant phone may kill LG G3 & Samsung Note 3....
 
 

   READ MORE
  
",3,2,27-Aug-14
Murtaza MJ,97c7205f69b24d2ebdd18a8afef9cc34,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Hard to FIND 1 similar to this !,"I have always fancied for graphics and lively display on any gadget that I use. OPPO has conquered that area so well that it would be hard for any other device to fully compete with it at that price. The only competitor near it is LG G3 but it still does'nt beat the cost. There is hard to find a flaw except that the battery will last for more than 27Hrs only if all services switched off at night.
  
  On an important note, if they are trust worthy enough to assemble I Phones in China, it should'nt be doubted that an original Chinese brand can beat anything else with ease.
 
 

   READ MORE
  
",1,0,09-May-15
Manas Mahajan,2f48de4865e44f86bcb71c2a0b8a045e,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Why you should buy this BEAST!,"This REVIEW solely based on my experience!
  

  Let me start this review by stating that Oppo is one of the few brands which provide warranty to their devices even after you ROOT it or install custom ROMs, your warranty doesn't void.
  

  Moving on to the OS of this device, it runs on out of the box Android JellyBean 4.3 WHICH is up-gradable to KitKat 4.4.2 Till today. There're also custom ROMs running Android Lollipop 5.0.1+ and will continue to get Latest android versions till >5 years. As its a flagship device, It'll get official builds of popular custom ROMs like CyanogenMOD/MIUI.
  

  When it comes to hardware, this baby is made of Ti-Al Body frame. I've myself dropped the phone a dozen times on road concrete and not even a single dent or scratch has appeared (Watch the Oppo R5 toughness video published by the company itself, they both have the same build material). The stereo speakers are very crisp and loud, even beats the HTC M8 in loudness comparison(Bass). The carbon-fiber back and skyline notification easily catches one's attention.
  

  Now coming to the price. I find this phone worth every rupee spent on it ( Especially because it doesn't void my warranty on installing ROMs and ROOTING). You won't regret buying it!
 
 

   READ MORE
  
",1,0,19-Dec-14
ALOK CHANDRA,ba4549ba63f248dc9b5f1cf79eb0d9ec,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,awesome phone,"its an AWESOME phone, camera is exelent, picture quality is much better then other smart phones of this range,processing is very fast and touch screen is top class...if you wanna buy a phone of this range just go for it...
 
 

   READ MORE
  
",1,0,22-Nov-14
arun,78522103cd6c4ccd93abd0b3907f2702,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,value for money,"such a nice device to have everything is great and i m using apple six plus 128gb and this i don't fell noting issue about the battery back up and other mobile manufactures should learn to give this built quality specially Samsung.everything so nice specially the guster they given is pretty handy and no unwanted gimmes like samsung looking forward future oppo device
 
 

   READ MORE
  
",1,0,14-Nov-14
Vivek Singh,c8394b97fd1a46dea9d18afe9086c0a4,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,4,Oppo leads the Display race,"When was the first time you heard a phone with Full HD i.e 1080p display. If you are still wondering, OPPO was the first phone to come with 1080p display and now with Find 7 , Oppo has become the first company to give you a phone with 4*720p i.e Quad HD display.
  

  Looks: If you got a One plus One people will find it hard to differentiate between the two phones. But still this is a strongly built poly-carbonate phone with the screen occupying the whole of front instead of plastic. The phone will be a lot bigger of course as it has a 5.5 inch display and will surely take more than one hand to operate.
  

  Power: The phone runs on a new not newest Qualcomm Snapdragon 801 processor that gives you a clock speed of 2.5 Ghz. The speed is fantastic and coupled with 330 GPU playing games will be butter smooth. the 3 GB RAM helps to run multiple applications without any lag.
  

  Camera. No it is not 50 Megapixels. It has a wonderful 13 MPx camera that has an Ultra HDR option that wil help you combine multiple pictures which will give you a resolution equal to a lens that takes 50Mpx images.
  

  Price: If you compare this to other vendors in the market, this is the cheapest QHD phone available in the world. At nearly 38000 bucks this is not cheap at all, but neither is LG G3 and Korean specific Samsung LTE.
  

  Wrap up- Except the software point of view, the phone is a killer. The phone runs on android 4.3 colour OS of Oppo that has got some wonderful gestures . If you want to look different and feel different go for this phone, if QHD is not a big deal there is still OPPO 7a for you minus the QHD.
 
 

   READ MORE
  
",1,0,26-Aug-14
Ashwani Saraswat,6b22380f95144e39b58e8f962a51f8f0,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,3,does oppo find buyers in india,"was checking this phone out...surprised to find it priced similar to S5 and 5s. What were the folks at OPPO smoking when they thought about this pricing?
  
  Now that Gionee and Xiaomi have somewhat established themselves as good Chinese brands, OPPO needs to compete with them rather than Samsung/Apple/LG/HTC.
  
  Needless to say at this price, OPPO is neither here nor there as they say in hindi....na ghar ka na ghat ka.....
  

  Found it further amusing that there are 45+ reviews of this phone and not even a single 'certified buyer'.....makes me wonder if flipkart has even sold a couple of pieces or not :)
  
  sab maje lo.....main bhi ;)
 
 

   READ MORE
  
",3,3,15-Sep-14
Vijay Aditya,c976ab7896d94ad1b6ebdf43258cc7a8,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,You must be Joking OPPO,"Was very interested in the onslaught of the chinese mobile phone brands on India. But 38K on a new brand, whatever the specs might be is impossible.
  
  Revise the pricing or launch a medium priced one, establish the brand and then launch a premium phone.
  

  Who ever buys this mobile should be truly desperate to get rid of their money!!
 
 

   READ MORE
  
",9,24,27-Aug-14
MALLEKHAARJJON,01c767a8825a4400ac7438bc0059019a,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,3,Battery,"The configuration is very good when compared to the price quote, but to maintain the configuration, long lasting battery capacity is very important. So I request manufacturer to upgrade with 4000mAh battery. Simple reason is that Mi3 is available for 13999 INR, generally this is costly.
 
 

   READ MORE
  
",2,2,27-Aug-14
Basabjit Chowdhury,b762c4233d2c46dc84df3c04099e7dfd,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,KitKat 4.4.4 upgrade?,"Is there any possibility that the OS will be upgraded to KitKat? Version 4.3 is good but for a mobile phone at this price, Kitkat 4.4.4 is a must-have.
  
  Review by GSMArena:
  

  Here's a list of our other key test findings for the Oppo Find 7:
  
   Build quality is great, but the navigation buttons are uncomfortably dim
  
   The display is very crisp and with ultra-wide viewing angles, and has decent contrast. It's not too great when it comes to sunlight legibility, however.
  
   The battery life is underwhelming, especially poor in video playback and web browsing
  
   The audio output is solid but not as great as direct rivals
  
   The benchmark performance is the best we've tested to date, beating out other name-brand competitors
  
   The still camera is one of the best around, rivaling name-brand competition
  
   The video camera does quite well, and supports 4K video recording @30fps
  
   The speaker loudness is good
  
   Good video codec support out of box
  
   Memory card and the SIM card are not hot-swappable
 
 

   READ MORE
  
",1,1,31-Aug-14
Subhajit Datta,2553613d98a64f93ade3bc98d0e65ed4,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,3,Over Priced,"Good hardware. Oppo is a reputed name in International market and this one is their latest flagship device. After Sales support is a real concern as no significant market share till date in India. With very limited number of models and little over priced I can't see much chances of this company to be succeeded in extremely price sensitive Indian market.
 
 

   READ MORE
  
",1,4,26-Aug-14
Alka Singh,34c6f278e26745f29350d4d37c5a153a,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Poor phone. Over priced,"The phone is excessively priced but not worth it. It has poor battery, has lags while playing HD games and has connectivity problems. The voice quality is also quite poor. If you can afford this price, better go for Iphone or Samsung or Xperia Z series. Don't waste your money on this Chinese brand.
 
 

   READ MORE
  
",1,14,31-Aug-14
Sujit Joshi,8c839648d4264069aced4f7e921ec710,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,4,Oppo Find 7 - better than many,"This is a good phone
  
  2k display with 4k video recording/time wrap/slow motion
  
  Super Fast Charging
  
  32gb internal and upto 128gp expandable
  
  sound crisp and clear
  
  just the name oppo sounds funny(lol)
 
 

   READ MORE
  
",0,0,15-Feb-15
